Id,File_name,Country,City,Address,Lat,Long,Streetview,Lat_decimal,Long_decimal,Text,Color,Background_color,Weight,Case,Composition,Image,@img
116,britannic116,Turkey,Ankara,Ataturk Blv,"39° 53' 58.44"" N","32° 51' 37.92"" E",,39.899567,32.860533,Brilliant Colors,,,,,,https://images.unsplash.com/photo-1690973691921-2f472ec2841a?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDYwN3w2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_116.jpg
117,britannic117,Italy,Milano,via Orobia,"45° 26' 36.258"" N","9° 12' 16.938"" E",,45.443405,9.204705,Ball in - Game over,,,,,,https://images.unsplash.com/photo-1726059968922-0396248fdaea?q=80&w=1740&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,britannic_117.jpg
118,britannic118,Italy,Quarto d'Altino,via Roma,45° 34' 54.3612'' N,12° 21' 56.1096'' E,,45.581767,12.365586,Aperto tutti i giorni 7:00 - 12:30 fino al 31 agosto,,,,,,https://images.unsplash.com/photo-1725652800358-ae3a752cfb68?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxmZWF0dXJlZC1waG90b3MtZmVlZHwxMnx8fGVufDB8fHx8fA%3D%3D,britannic_118.jpg
119,britannic119,Italy,Milano,via Maiocchi,"45° 28' 32.442"" N","9° 12' 51.18"" E",,45.475678,9.214217,Tintoria,,,,,,https://plus.unsplash.com/premium_photo-1725588379392-7a56d6eff9ab?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxmZWF0dXJlZC1waG90b3MtZmVlZHwxOXx8fGVufDB8fHx8fA%3D%3D,britannic_119.jpg
120,britannic120,Italy,Milano,viale Cassiodoro,"45° 28' 24.192"" N","9° 9' 30.192"" E",,45.473387,9.158387,Libero,,,,,,https://images.unsplash.com/photo-1720802616209-c174c23f6565?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxmZWF0dXJlZC1waG90b3MtZmVlZHwzMHx8fGVufDB8fHx8fA%3D%3D,britannic_120.jpg
121,britannic121,Italy,Milano,viale Marche,"45° 29' 47.862"" N","9° 11' 26.388"" E",,45.496628,9.190663,Per la prima volta in italiano - orchestra dal vivo,,,,,,https://images.unsplash.com/photo-1726041453467-5fa7dce0251d?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxmZWF0dXJlZC1waG90b3MtZmVlZHw1Mnx8fGVufDB8fHx8fA%3D%3D,britannic_121.jpg
122,britannic122,USA,San Francisco,614 Grant Ave,37° 47' 35.124'' N,122° 24' 21.8808'' W,https://www.google.com/maps/embed?pb=!1m0!3m2!1sen!2sit!4v1496137365198!6m8!1m7!1s5AyNuDDb8cgiVjdT6avTUQ!2m2!1d37.79290349531986!2d-122.4060549136763!3f16.03922777253215!4f0.5168379640726783!5f0.7820865974627469,37.79309,-122.406078,Canton,#ffffff,#FF0000,ultra,uppercase,vertical,https://images.unsplash.com/photo-1726056652663-8f1e42b2fc95?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxmZWF0dXJlZC1waG90b3MtZmVlZHw1OHx8fGVufDB8fHx8fA%3D%3D,britannic_122.jpg
123,britannic123,Denmark,Copenhagen,,55° 41' 18.4668'' N,12° 33' 32.9148'' E,https://www.google.com/maps/embed?pb=!1m0!4v1510574071546!6m8!1m7!1sTFSm0h6a30P0esbI41Z2AQ!2m2!1d55.68843199095084!2d12.55916449598652!3f236.0207671135861!4f-2.1589292489788505!5f0.4000000000000002</iframe>,55.688463,12.559143,La centrale,#FF0000,#000000,bold,uppercase,horizontal,https://images.unsplash.com/photo-1674407729043-c21b71fded37?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDYwfDZzTVZqVExTa2VRfHxlbnwwfHx8fHw%3D,britannic_123.jpg
124,britannic124,Italy,Rimini,via dei Mille ,"44° 3' 51.762"" N","12° 34' 7.722"" E",https://www.google.com/maps/embed?pb=!1m0!4v1499353893221!6m8!1m7!1sCj7GjQQMVEFEn8y-yPbw-g!2m2!1d44.064392084485!2d12.56890643301722!3f224.81287182651945!4f-6.596232012660195!5f1.9587109090973311,44.064378,12.568812,Ruggeri Bici,#000000,#FFDE21,bold,uppercase,horizontal,https://images.unsplash.com/photo-1725489891089-5960671a3433?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDk4fDZzTVZqVExTa2VRfHxlbnwwfHx8fHw%3D,britannic_124.jpg
125,britannic125,France,Parigi,354 Rue de Vaugirard,48° 50' 8.9988'' N,2° 17' 36.618'' E,https://www.google.com/maps/embed?pb=!1m0!4v1504856780164!6m8!1m7!1sATeCLja8SMBRMTnk0LZcPg!2m2!1d48.83580800542916!2d2.293388482016979!3f285.87189671384124!4f0.9734783197651922!5f0.7820865974627469,48.835833,2.293505,Pizzeria Villa Positano Trattoria,cream,#0000FF,bold,uppercase,horizontal,https://images.unsplash.com/photo-1725476479171-4728f92dfa9c?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDEwNHw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_125.jpg
126,britannic126,Japan,Tokyo,5 Chome-46-20 Jingūmae,35° 39' 49.3452'' N,139° 42' 27.6084'' E,https://www.google.com/maps/embed?pb=!1m0!4v1506927727956!6m8!1m7!1sZXUTQx9TXxNKt35K8elE0Q!2m2!1d35.66378498980983!2d139.7077222581132!3f125.11365673697202!4f0.3573202845771277!5f0.4000000000000002,35.663707,139.707669,International Yoga Center,#000000,#cba799,bold,uppercase,vertical,https://images.unsplash.com/photo-1682686580036-b5e25932ce9a?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDEzNnw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_126.jpg
127,britannic127,France,Parigi,Rue Coquillière 6,48° 51' 48.4956'' N,2° 20' 37.7556'' E,https://www.google.com/maps/embed?pb=!1m0!4v1510334427157!6m8!1m7!1spIKRniSLtfVR1yY5FiNA6g!2m2!1d48.863389036468!2d2.343660725642081!3f23.35065199033676!4f0.6648252469302065!5f0.7820865974627469,48.863471,2.343821,Au pied de cochon,#FF0000,,ultra,uppercase,horizontal,https://images.unsplash.com/photo-1725294692057-12a381e1f6fd?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE0OXw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_127.jpg
128,britannic128,Italy,Milano,via Jacopino da Tradate,"45° 29' 49.842"" N","9° 8' 56,81"" E",https://www.google.com/maps/embed?pb=!1m0!4v1510578170422!6m8!1m7!1sveLGNU3YvSw1y_JD7pYPhg!2m2!1d45.49710658718502!2d9.149097912140945!3f201.41737442747714!4f-1.5922021677288!5f1.5143489587875143,45.497095,9.149112,Revisioni Auto,#000000,#ffffff,bold,uppercase,horizontal,https://images.unsplash.com/photo-1723941839547-1e3e7d168173?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE2OXw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_128.jpg
129,britannic129,Italy,Genova,Corso Sardegna,"44° 24' 28.65"" N","8° 57' 11.532"" E",https://www.google.com/maps/embed?pb=!1m0!4v1510578467697!6m8!1m7!1sB-VoUUSl5pM0un6PI81kfg!2m2!1d44.4079677193622!2d8.953353688080057!3f257.1525936458214!4f-4.585867964807804!5f1.9587109090973311,44.407951,8.953217,Specialità Genovesi,#FFDE21,green,ultra,uppercase,horizontal,https://images.unsplash.com/photo-1496706855297-b6e1fe527339?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDIzOHw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_129.jpg
130,britannic130,Italy,Genova,Corso Sardegna,"44° 24' 29.34"" N","8° 57' 11.712"" E",https://www.google.com/maps/embed?pb=!1m0!4v1510578696010!6m8!1m7!1sB-VoUUSl5pM0un6PI81kfg!2m2!1d44.4079677193622!2d8.953353688080057!3f348.0148137670866!4f-2.1797015072195336!5f1.9587109090973311,44.408151,8.953254,Edilizia acrobatica,#FFDE21,#0000FF,bold,uppercase,horizontal,https://images.unsplash.com/photo-1724508772090-020b21b14da6?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDI3MXw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_130.jpg
131,britannic131,Italy,Milano,,"45° 30' 13.02"" N","9° 13' 53.448"" E",,45.503616,9.231515,SMART,#ffffff,,ultra,uppercase,w other,https://images.unsplash.com/photo-1724597233378-249fd99848b0?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDMzM3w2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_131.jpg
132,britannic132,Japan,Osaka,1 Chome-9 Sennichimae,"34° 40' 2.202"" N","135° 30' 12.96"" E",https://www.google.com/maps/embed?pb=!1m0!4v1512940671548!6m8!1m7!1sCAoSLEFGMVFpcFBKWWR1T2gyVjN0MzZaX1Z1ckYyaGtPUVd1ZU5RR2JWNHJtSTdB!2m2!1d34.66727996502058!2d135.5037164497994!3f281.02756910906913!4f-0.2937559435039816!5f3.3130998017050106,34.667278,135.5036,YOSHIMI,#ffffff,,bold,uppercase,vertical,https://images.unsplash.com/photo-1723920449193-cba2f39a4d0c?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDM1NXw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_132.jpg
133,britannic133,Italy,Napoli,via Pessina,"40° 51' 10.29"" N","14° 14' 59.298"" E",https://www.google.com/maps/embed?pb=!1m0!4v1512940868856!6m8!1m7!1s3Z8TF8FKWzYpHt1rHRHnJw!2m2!1d40.85297808934266!2d14.24966472444368!3f235.56991795180747!4f-3.352242476250481!5f1.9587109090973311,40.852858,14.249805,Pessina Caffè,silver,#808080,bold,uppercase,w other,https://images.unsplash.com/photo-1660678519362-2099db408451?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDM5OXw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_133.jpg
134,britannic134,Italy,Milano,corso di Porta Ticinese,"45° 27' 34.272"" N","9° 10' 52.362"" E",https://www.google.com/maps/embed?pb=!1m0!4v1512941047639!6m8!1m7!1sY_jTLiVFt8kiCY7O_lMe7A!2m2!1d45.45952904754814!2d9.18123977650265!3f81.83255021545249!4f-0.11974332829906587!5f1.9587109090973311,45.45952,9.181212,TASSO!! !!ZERO,#ffffff,#0000FF,bold,uppercase,horizontal,https://images.unsplash.com/photo-1722846324724-2cb3f396358c?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDQwOXw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_134.jpg
135,britannic135,Italy,Venice,Isola Nova del Tronchetto,"45° 25' 45.528"" N","12° 17' 34.62"" E",,45.442078,12.306694,NO BUS TICKETS NO TOURIST INFORMANTION,#000000,#ffffff,bold,uppercase,vertical,https://images.unsplash.com/photo-1723845629153-7e0d0a5e44c3?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDQyNXw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_135.jpg
136,britannic136,Italy,Venice,Isola Nova del Tronchetto,"45° 25' 45.528"" N","12° 17' 34.62"" E",,45.442078,12.306694,393-5312145,#ffffff,#000000,bold,uppercase,horizontal,https://images.unsplash.com/photo-1723712286025-1eb6a851420a?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDQzOHw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_136.jpg
137,britannic137,Italy,Milano,via Procaccini,"45° 28' 52.122"" N","9° 10' 0.258"" E",https://www.google.com/maps/embed?pb=!1m0!4v1512941586079!6m8!1m7!1sKFJbVPyF-eRXaZePqbeagg!2m2!1d45.48111942692127!2d9.16670120669366!3f131.62050660074297!4f-2.9077543072856713!5f3.325193203789971,45.481145,9.166738,Foto oggi,#000000,#ffffff,ultra,uppercase,horizontal,https://images.unsplash.com/photo-1723576016880-6d388559351a?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDQ0MHw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_137.jpg
138,britannic138,Italy,Bologna,via Ugo Bassi,"44° 29' 42.72"" N","11° 20' 26.94"" E",https://www.google.com/maps/embed?pb=!1m0!4v1512941828787!6m8!1m7!1s7DIv6kAMeZl9RqFgErigbQ!2m2!1d44.49517485849591!2d11.34085597248333!3f325.7426286474003!4f-1.574320916276534!5f1.9587109090973311,44.4952,11.340817,Bar,#ffffff,#000000,ultra,uppercase,vertical,https://images.unsplash.com/photo-1723645579079-58a107f1d852?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDQ1NXw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_138.jpg
139,britannic139,Italy,Olbia,,"40° 54' 41.25"" N","9° 29' 53.34"" E",,40.911458,9.49815,3° festival internazionale del mirto,#A020F0,green,medium,uppercase,vertical,https://images.unsplash.com/photo-1723531449515-af7c14403de3?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDQ4MHw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_139.jpg
140,britannic140,Italy,Milano,via Paolo Sarpi,"45° 28' 53.532"" N","9° 10' 36.618"" E",https://www.google.com/maps/embed?pb=!1m0!4v1512942230375!6m8!1m7!1sH5Z5VEyF5HzDwCFmcdlWKQ!2m2!1d45.48145270183357!2d9.17684080208329!3f181.53056327487465!4f-1.8244739494857924!5f1.9587109090973311,45.481537,9.176838,Pittura di Sale,#ffffff,#1d3d86,ultra,smallcaps,horizontal,https://images.unsplash.com/photo-1723328237480-03a9bfcf1638?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDQ4Mnw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_140.jpg
141,britannic141,Italy,Vimodrone,via Padana Superiore,"45° 30' 49.452"" N","9° 17' 38.838"" E",,45.513737,9.294122,Si prega di non appoggiarsi,#000000,#ffffff,ultra,uppercase,horizontal,https://images.unsplash.com/photo-1457542553555-6331c3c0855f?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDQ5M3w2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_141.jpg
142,britannic142,Italy,Milano,piazza Luigi di Savoia,"45° 29' 6.84"" N","9° 12' 20.682"" E",,45.485233,9.205745,Luggage Storage,#000000,#FFDE21,ultra,smallcaps,horizontal,https://images.unsplash.com/photo-1721297013582-8735f45b6a8b?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDUxMHw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_142.jpg
143,britannic143,Italy,Faenza,via Beccarini,"44° 17' 24.618"" N","11° 52' 52.032"" E",https://www.google.com/maps/embed?pb=!1m0!4v1512942803400!6m8!1m7!1sWK2DqAPAev7Ye003wmrV_A!2m2!1d44.29029784966043!2d11.88101301917243!3f105.66111508243009!4f-3.2051092954426252!5f2.299968626952992,44.290172,11.88112,Sagra della rana e della polenta,green,#FFDE21,medium,uppercase,vertical,https://images.unsplash.com/photo-1723184935115-79e5d4e3791d?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDUzOHw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_143.jpg
144,britannic144,Italy,Recco,via Assereto,"44° 21' 39.888"" N","9° 8' 39.258"" E",https://www.google.com/maps/embed?pb=!1m0!4v1512942969070!6m8!1m7!1s1x4whIAVDvNFJu0c035JmQ!2m2!1d44.36122888968288!2d9.14418568318223!3f189.79293981137786!4f3.9957983998823607!5f1.6721739570461662,44.36108,9.144238,MeMeTa,#ffffff,#0053b3,ultra,smallcaps,horizontal,https://images.unsplash.com/photo-1723011032825-4980449e6ed2?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDU2Nnw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_144.jpg
145,britannic145,France,Marseille,Cours Julien,"43° 17' 35.178"" N","5° 22' 59.58"" E",https://www.google.com/maps/embed?pb=!4v1515404414230!6m8!1m7!1sOMWyga8Q_Clct0-twDDY9w!2m2!1d43.29323678788567!2d5.383113223169801!3f206.35144358844974!4f1.9950492450093975!5f0.7820865974627469,43.293113,5.383215,Optique factory,#ffffff,#4d3f3e,ultra,uppercase,horizontal,https://images.unsplash.com/photo-1690973691921-2f472ec2841a?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDYwN3w2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_145.jpg
146,britannic146,France,Marseille,Place Notre Dame du Mont,"43° 17' 30.648"" N","5° 23' 3.36"" E",,43.291847,5.384267,Maison du burger,#ed001e,#ffffff,ultra,uppercase,horizontal,https://images.unsplash.com/photo-1726059968922-0396248fdaea?q=80&w=1740&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,britannic_146.jpg
147,britannic147,France,Aubagne,Chemin du Merlancon,"43° 17' 4.092"" N","5° 34' 52.908"" E",https://www.google.com/maps/embed?pb=!4v1515404889921!6m8!1m7!1sdtoCSH5vWkzCpHUQ30pUWA!2m2!1d43.28458690967668!2d5.581233028607366!3f146.5858590190952!4f-0.695554166777157!5f1.9587109090973311,43.28447,5.581363,Boulangerie Sandwicherie Tarterie,#ffffff,#000000,bold,uppercase,horizontal,https://images.unsplash.com/photo-1725652800358-ae3a752cfb68?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxmZWF0dXJlZC1waG90b3MtZmVlZHwxMnx8fGVufDB8fHx8fA%3D%3D,britannic_147.jpg
148,britannic148,Italy,Milano,via Morazzone,"45° 28' 47.598"" N","9° 10' 22.83"" E",,45.479896,9.172988,Pé de Moleque Crocante - Paçoca Rolha,#4f3034,#fff355,bold,smallcaps,w other,https://plus.unsplash.com/premium_photo-1725588379392-7a56d6eff9ab?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxmZWF0dXJlZC1waG90b3MtZmVlZHwxOXx8fGVufDB8fHx8fA%3D%3D,britannic_148.jpg
149,britannic149,Italy,Milano,via Madonnina,"45° 28' 14.742"" N","9° 11' 5.64"" E",https://www.google.com/maps/embed?pb=!4v1515408014266!6m8!1m7!1s9ep7D3mA99mdusmw61i3hg!2m2!1d45.47069097356458!2d9.184973702167639!3f91.6788045144077!4f-0.7944295134219459!5f0.7095806800663842,45.470762,9.1849,Dettagli naturali,#ffffff,#000000,bold,uppercase,w other,https://images.unsplash.com/photo-1720802616209-c174c23f6565?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxmZWF0dXJlZC1waG90b3MtZmVlZHwzMHx8fGVufDB8fHx8fA%3D%3D,britannic_149.jpg
150,britannic150,Italy,Orio al Serio,Orio al Serio airport,"45° 39' 54,39"" N","9° 41' 58,692"" E",,45.665108,9.699637,Nocciola Cioccolato Fragola Bacio,#000000,#ffffff,bold,smallcaps,horizontal,https://images.unsplash.com/photo-1726041453467-5fa7dce0251d?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxmZWF0dXJlZC1waG90b3MtZmVlZHw1Mnx8fGVufDB8fHx8fA%3D%3D,britannic_150.jpg
151,britannic151,Turkey,Istanbul,Istanbul Sabiha Gokcen International Airport,,,,40.907767,29.31564,Pin-ups,#000000,#ffffff,bold,uppercase,vertical,https://images.unsplash.com/photo-1726056652663-8f1e42b2fc95?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxmZWF0dXJlZC1waG90b3MtZmVlZHw1OHx8fGVufDB8fHx8fA%3D%3D,britannic_151.jpg
152,britannic152,Turkey,Milas,Kemikler Mahallesi,"37° 12' 20.148"" N","27° 38' 42.45"" E",https://www.google.com/maps/embed?pb=!4v1535290803895!6m8!1m7!1snmmB9TxyVYA_J2YSIZBMnw!2m2!1d37.20561923593245!2d27.64496001056049!3f102.32990736892994!4f4.158993463650759!5f0.7820865974627469,37.205597,27.645125,• Pide - Lahmacun • Gözleme • Köy Kahvaltesi • Izgara et - Kavurma • Yayik ayran • Meşrubat - çay,#FF0000,#ffffff,bold,uppercase,horizontal,https://images.unsplash.com/photo-1674407729043-c21b71fded37?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDYwfDZzTVZqVExTa2VRfHxlbnwwfHx8fHw%3D,britannic_152.jpg
153,britannic153,Turkey,Akyaka,Akyaka Mahallesi,"37° 3' 6.14"" N","28° 19' 42.138"" E",,37.051706,28.328372,Cafe De Keyf,#ffffff,#FF0000,bold,smallcaps,horizontal,https://images.unsplash.com/photo-1725489891089-5960671a3433?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDk4fDZzTVZqVExTa2VRfHxlbnwwfHx8fHw%3D,britannic_153.jpg
154,britannic154,Turkey,Akyaka,Nergiz sokak,"37° 3' 6.49"" N","28° 19' 30.06"" E",,37.051803,28.325017,Karikatür çizilir,#000000,#ffffff,bold,smallcaps,horizontal,https://images.unsplash.com/photo-1725476479171-4728f92dfa9c?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDEwNHw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_154.jpg
155,britannic155,Turkey,Istanbul,Mecidiyeköy Yolu Caddesi,"41° 4' 1.6"" N","28° 59' 33.672"" E",https://www.google.com/maps/embed?pb=!4v1535291235471!6m8!1m7!1siSHmOJcJx6qj4yJQTJmphQ!2m2!1d41.06708892977782!2d28.99283344484912!3f355.977608074138!4f-3.194469726269645!5f2.96977417878504,41.067111,28.992687,Istan,#000000,#ffffff,bold,uppercase,horizontal,https://images.unsplash.com/photo-1682686580036-b5e25932ce9a?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDEzNnw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_155.jpg
156,britannic156,Austria,Aggsbach Markt,Aggsbach Markt,"48° 17' 41.322"" N","15° 24' 17.052"" E",,48.294812,15.404737,aggsbach markt gemeindeamt ,#000000,acbc98,bold,uppercase,w other,https://images.unsplash.com/photo-1725294692057-12a381e1f6fd?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE0OXw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_156.jpg
157,britannic157,Italy,Milan,Via San Giovanni sul Muro,"45° 28' 1.38"" N","9° 10' 53.232"" E",https://www.google.com/maps/embed?pb=!4v1535291936016!6m8!1m7!1sGDfRQz0YXJzp_oxngRi8Cw!2m2!1d45.46699157844326!2d9.181492207988319!3f250.3639958934852!4f-6.47408041036374!5f3.325193203789971,45.46705,9.181453,nuovissimo,#ffffff,#FF0000,condensed,uppercase,vertical,https://images.unsplash.com/photo-1723941839547-1e3e7d168173?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDE2OXw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_157.jpg
158,britannic158,Italy,Milan,via Bramante,"45° 28' 42.438"" N","9° 10' 49.608"" E",https://www.google.com/maps/embed?pb=!4v1535292112811!6m8!1m7!1smiVtG9Jl-2N3kIbYavgI9Q!2m2!1d45.47848950136175!2d9.180267766198318!3f221.96317184255906!4f-4.879711091934922!5f0.7820865974627469,45.478455,9.180447,,#34407c,#ffffff,bold,uppercase,horizontal,https://images.unsplash.com/photo-1496706855297-b6e1fe527339?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDIzOHw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_158.jpg
159,britannic159,Italy,Milan,via Eustachi,"45° 28' 26.328"" N","9° 12' 53.61"" E",https://www.google.com/maps/embed?pb=!4v1535292347541!6m8!1m7!1s2eClEf8COQKoWPPY37wcnw!2m2!1d45.47394175355549!2d9.21472783040105!3f95.21897136575924!4f-1.9166525766165137!5f2.036397312430675,45.47398,9.214892,martedì e giovedì tutte le pizze € 4,,,regular,smallcaps,vertical,https://images.unsplash.com/photo-1724508772090-020b21b14da6?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDI3MXw2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_159.jpg
160,britannic160,Italy,Rome,via di Porta Cavaggeri,"41° 54' 1.098"" N","12° 27' 16.218"" E",https://www.google.com/maps/embed?pb=!4v1535292454336!6m8!1m7!1s1NnkYmJscbTcZlNfh3ub7A!2m2!1d41.90015321648985!2d12.4545871214519!3f329.3790813688393!4f-9.306186896827796!5f3.0121218572024993,41.900305,12.454505,3234751,#000000,#ffffff,regular,uppercase,vertical,https://images.unsplash.com/photo-1724597233378-249fd99848b0?w=500&auto=format&fit=crop&q=60&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHx0b3BpYy1mZWVkfDMzM3w2c01WalRMU2tlUXx8ZW58MHx8fHx8,britannic_160.jpg
